feed_id,agency,country,n_bus_trips,n_travel_times,n_distinct_travel_times,median_travel_time_s,temporal_resolution_s,share_travel_times_whole_minute,share_stop_times_whole_minute,timepoint_status,approximate_share,share_timepoints_whole_minute,share_approx_whole_minute,interpolation_basis,n_approx_testable,share_approx_on_line,n_timepoints_testable,share_timepoints_on_line,n_control_modes,has_control_baseline,bus_peak_to_peak_s,segregated_peak_to_peak_s,bus_exceeds_own_control
tdg-83781,Communauté d’Agglomération du Centre Littoral de Guyane,FR,397,11896,228,63.0,1.0,0.02589105581708137,0.1789636378426747,not_declared,,,,,0,,0,,0,False,11.441113471410869,,
tdg-83782,NEMUS (Réseau de transports de Flers Agglo),FR,122,2397,6,60.0,1.0,0.8289528577388402,0.9194182389937107,not_declared,,,,,0,,0,,0,False,5.641534391534391,,
tdg-83783,Transdev • Normandie,FR,119,954,20,60.0,60.0,0.9758909853249476,0.9888164026095061,not_declared,,,,,0,,0,,0,False,,,
tdg-83785,Communauté d'Agglomération Ventoux Comtat Venaissin,FR,264,4748,14,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,7.314814814814815,,
tdg-83789,Durance Luberon Verdon Agglomération,FR,345,4544,30,120.0,60.0,0.9977992957746479,0.9990830735375023,not_declared,,,,,0,,0,,0,False,2.358267716535433,,
tdg-83793,Communauté d'Agglomération de la Région de Château-Thierry,FR,228,3500,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,7.0588235294117645,,
tdg-83794,CHATEAUROUX METROPOLE,FR,392,9658,11,60.0,60.0,1.0,1.0,declared,0.7048659755300271,1.0,1.0,distance,0,,0,,0,False,2.17989417989418,,
tdg-83807,Syndicat Intercommunal des Transports urbains de l’Agglomération du Calaisis,FR,727,17366,12,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,5.9433916423712345,,
tdg-83821,Syndicat intercommunal des Transports Urbains Soissonnais,FR,82,500,21,300.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83836,Communauté d'Agglomération du Pays Ajaccien,FR,836,9709,21,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,6.015620324376085,,
tdg-83839,ALEO,FR,264,6442,12,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.6666666666666666,,
tdg-83842,Grand Bourg Agglomération,FR,646,15655,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,5.742886492039035,,
tdg-83852,Communauté d'Agglomération Lunel Agglo,FR,90,904,15,120.0,60.0,0.9911504424778761,0.9934024505183789,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-83853,Nouvelle-Aquitaine Mobilités,FR,90,913,12,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83870,Nouvelle-Aquitaine Mobilités,FR,53,435,12,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83881,Saint-Nazaire agglo - La CARENE,FR,1220,33457,174,73.0,1.0,0.300983351764952,0.5242552220066202,not_declared,,,,,0,,0,,0,False,4.592753361703539,,
tdg-83891,Communauté de Communes du Centre-Ouest,FR,66,1434,11,120.0,60.0,0.9693165969316597,0.9853333333333333,not_declared,,,,,0,,0,,0,False,7.714285714285714,,
tdg-83893,Agglomération Sud Sainte Baume,FR,84,1099,11,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83915,PROVENCE-ALPES-AGGLOMERATION,FR,118,1661,11,60.0,60.0,0.9554485249849488,0.9792017987633502,not_declared,,,,,0,,0,,0,False,4.679245283018868,,
tdg-83931,Région Bourgogne-Franche-Comté,FR,1055,13215,38,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,22.857142857142858,,
tdg-83962,Communauté d'Agglomération de Bastia,FR,525,9617,21,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,9.351464435146443,,
tdg-83978,Communauté de communes de Millau Grands Causses,FR,77,1565,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-83988,Communauté d'Agglomération du Pays de Saint-Omer,FR,270,3932,46,120.0,1.0,0.9051373346897253,0.9293193717277487,not_declared,,,,,0,,0,,0,False,0.8333333333333334,,
tdg-83990,Région Provence-Alpes-Côte-d'Azur,MC,103,427,34,720.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,False,,12.477707006369426,
tdg-84032,Oùra,FR,280,7040,10,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,2.3076923076923075,,
tdg-84037,Réseau de transport en commun Le Havre Seine Métropole LiA,FR,1747,45648,278,64.0,1.0,0.07621363477041711,0.357020782782994,not_declared,,,,,0,,0,,1,True,9.841418810377355,4.796306818181819,True
tdg-84055,ARAVIS Bus,FR,193,2410,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tdg-84078,Région Bourgogne-Franche-Comté,FR,463,5773,36,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.0,,
tdg-84087,SPL D'UN POINT A L'AUTRE,FR,61,900,4,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.0526315789473684,,
tdg-8487,Zenbus,FR,113,1353,6,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tdg-8597,Zenbus,FR,333,1551,9,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tfs-135,CIT Le Richelain GTFS,CA,557,11260,215,40.0,1.0,0.05257548845470693,0.26191080646526194,declared,0.7685537784547686,1.0,0.03963884606914776,distance,8722,0.9129786746159138,0,,0,False,4.214408315160194,,
tfs-136,CIT Roussillon GTFS,CA,331,6024,208,44.0,1.0,0.027888446215139442,0.24343036978756885,declared,0.7655389457120377,1.0,0.01171634121274409,distance,4808,0.9875207986688852,0,,0,False,3.3097718253968256,,
tfs-224,Transport for Greater Manchester GTFS,UG,18472,695270,34,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,8.816890455804353,0.0,True
tfs-237,Greater Sydney GTFS,AU,45382,1355303,797,60.0,1.0,0.7645176023368944,0.8450994622198172,not_declared,,,,,0,,0,,2,True,9.31534004387466,4.594220104895574,True
tfs-240,Ruter GTFS,NO,21039,489260,35,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,0.6573342385242366,0.14224289224289224,True
tfs-28,BC Transit GTFS,CA,6410,163965,19,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,4.681939597366348,,
tfs-284,ATOC GTFS,GB,1405,2804,60,660.0,60.0,0.9957203994293866,0.9976476123265114,not_declared,,,,,0,,0,,2,True,20.918650793650798,10.105810660533816,True
tfs-301,Unitrans GTFS Feed,US,356,225,8,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tfs-319,CT Transit New Britain GTFS,US,455,11713,154,38.0,1.0,0.025014940664219245,0.1988664366683095,not_declared,,,,,0,,0,,0,False,0.0,,
tfs-320,CT Transit Waterbury GTFS,US,820,15871,216,41.0,1.0,0.011593472370991115,0.2355161464262177,not_declared,,,,,0,,0,,0,False,2.060511756569848,,
tfs-321,CT Transit Stamford GTFS,US,906,25535,170,41.0,1.0,0.013902486782847072,0.20434174199160396,not_declared,,,,,0,,0,,0,False,2.916819504725877,,
tfs-322,CT Transit New Haven GTFS,US,1976,88379,258,31.0,1.0,0.016734744679165865,0.14563665541475293,not_declared,,,,,0,,0,,0,False,4.567667891530311,,
tfs-334,CATA GTFS,US,594,299,19,540.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tfs-388,Torrance Transit GTFS,US,443,20929,275,57.0,1.0,0.03416312293946199,0.16947407823320232,declared,0.84409507767172,1.0,0.01607538802660754,distance,17750,0.1675492957746479,0,,0,False,9.45017006802721,,
tfs-41,Metro GTFS,NZ,1749,118252,325,49.0,1.0,0.013209078916212834,0.11351572070232747,declared,0.8864842792976725,1.0,0.0,stopcount,106379,0.03776121226933887,0,,0,False,6.189369448549136,,
tfs-410,ART GTFS,US,8752,18095,51,360.0,1.0,0.9510914617297596,0.9682646105710135,declared,0.9419301970425001,1.0,0.9663081303385005,stopcount,0,,0,,0,False,,,
tfs-413,RATP GTFS,FR,59581,1395023,53,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,3,True,19.444180160409694,11.649523156163495,True
tfs-417,MAX GTFS,US,598,14779,17,60.0,60.0,1.0,1.0,declared,0.7912291537986411,1.0,1.0,distance,0,,0,,0,False,0.0,,
tfs-477,Ride Connection GTFS,US,144,889,30,300.0,60.0,0.8965129358830146,0.9370764762826719,declared,0.22555663117134558,0.995,0.7381974248927039,distance,61,1.0,0,,0,False,12.5,,
tfs-498,St Albert Transit GTFS,CA,1107,17012,29,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,7.824440619621343,,
tfs-499,TCC GTFS,ES,3214,62010,15,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,2.9093334868667697,,
tfs-519,iDBUS GTFS,FR,340,455,19,1800.0,300.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tfs-54,Kolumbus GTFS,NO,5130,113018,22,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.611630695443645,,
tfs-625,DAKK GTFS,HU,2623,45474,3,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,0.6917954810549255,0.0,True
tfs-658,La Burundesa GTFS,ES,59,483,25,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tfs-686,Central Fraser Valley GTFS,CA,712,15430,11,60.0,60.0,1.0,1.0,declared,0.8080469769464985,1.0,1.0,stopcount,0,,0,,0,False,0.5471124620060791,,
tfs-70,Mexico City GTFS,MX,636,26304,499,81.0,1.0,0.0166514598540146,0.041089788797743214,not_declared,,,,,0,,0,,0,False,,,
tfs-710,San Luis Obispo RTA GTFS,US,180,2923,60,92.0,60.0,0.9267875470407116,0.9581564584596726,declared,0.042753183747725895,1.0,0.02127659574468085,stopcount,138,0.0,0,,0,False,,,
tfs-739,ATAF GTFS,IT,7681,164060,12,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,7.7696375913289595,,
tfs-749,Gold Country Stage GTFS,US,76,267,15,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tfs-793,SBB CFF FFS GTFS,CH,121806,1632401,57,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,2.7258628911630463,9.460638182786044,False
tfs-795,FlixBus GTFS,,2955,24107,61,1500.0,60.0,0.9941510764508235,0.9562848074735014,not_declared,,,,,0,,0,,0,False,,,
tfs-850,Metz GTFS,FR,2552,59379,335,74.0,1.0,0.03981205476683676,0.31401075390353783,not_declared,,,,,0,,0,,0,False,7.17267899614249,,
tfs-873,Carabus GTFS,FR,353,4702,20,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tld-1039,KU on Wheels & Lawrence Transit System,US,1388,17027,8,60.0,60.0,1.0,1.0,declared,0.8060552670623146,1.0,1.0,distance,0,,0,,0,False,3.3286735291140577,,
tld-1048,"Vestfold Kollektivtrafikk, Bastø Fosen",NO,2116,61957,17,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.8577728367611636,,
tld-1071,Zagrebački Električni Tramvaj,HR,8781,118594,67,70.0,10.0,0.3153279255274297,0.28941315014720315,not_declared,,,,,0,,0,,1,True,2.7297026413464773,4.988920404354489,False
tld-1162,Budaörs Város Önkormányzata,HU,92,2275,5,60.0,60.0,0.9964835164835165,0.9983100971694128,not_declared,,,,,0,,0,,0,False,2.5463917525773194,,
tld-1213_1,Sandusky Transit System,US,92,2566,12,120.0,60.0,0.9781761496492596,0.8893905191873589,declared,0.024078254326561323,0.8866615265998458,1.0,distance,0,,280,0.0,0,False,0.0,,
tld-1253,Los Angeles County Shuttles,US,404,12095,18,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.13581488933601604,,
tld-1256,City of Santa Clarita Transit,US,398,15439,313,53.0,1.0,0.031025325474447828,0.19007638406666247,declared,0.8099236159333375,1.0,0.0,stopcount,12830,0.04388152766952455,0,,0,False,6.515843621399177,,
tld-1319,North Central Regional Transit District,US,235,3187,299,119.0,1.0,0.16159397552557264,0.4576271186440678,declared,0.548801870251315,1.0,0.011714589989350373,distance,1856,0.43157327586206895,0,,0,False,0.0,,
tld-1325,Park City Transit,US,903,11537,101,30.0,1.0,0.044638987605096644,0.3132636655948553,declared,0.7331189710610932,1.0,0.06326754385964913,distance,8541,0.553213909378293,0,,0,False,0.0,,
tld-1655,"Memphis Area Transit Authority, Trolly",US,707,63908,232,29.0,1.0,0.007025724478938474,0.09021125125744796,declared,0.9255900332740076,1.0,0.017071580249803535,distance,58786,1.0,0,,0,False,,,
tld-1660_1,Topeka Metro,US,384,7242,6,60.0,60.0,1.0,1.0,declared,0.7883709754925516,1.0,1.0,distance,0,,0,,0,False,0.6857142857142857,,
tld-170,Cascades East Transit,US,389,3944,30,60.0,60.0,1.0,1.0,declared,0.0021008403361344537,1.0,,distance,0,,0,,0,False,,,
tld-1716_1,Toledo Area Regional Transit Authority,US,716,34290,166,41.0,1.0,0.023972003499562553,0.12926355481917384,declared,0.893818202593841,0.998923863330643,0.0259516123877401,distance,30477,0.18568100534829543,0,,0,False,1.814044289044289,,
tld-1717,Western Reserve Transit Authority,US,704,20663,24,60.0,1.0,0.5098485215118811,0.7400196564796181,declared,0.8784106332194506,1.0,0.7040332463104054,distance,5555,0.046264626462646265,0,,0,False,0.0,,
tld-217,VIA Metropolitan Transit,US,5822,273931,476,42.0,1.0,0.011225454585278774,0.13077912794853466,declared,0.883734810578985,1.0,0.01642340932344936,distance,197769,0.2548377147075629,0,,0,False,5.796238352174973,,
tld-223,rabbittransit,US,792,14529,52,60.0,60.0,0.6704521990501755,0.8322563801318452,declared,0.8013184517981855,1.0,0.790665472020852,distance,2570,0.00894941634241245,0,,0,False,6.209875711290806,,
tld-2236,STAV Vigevano S.p.A.,IT,413,7654,16,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,25.435594381637546,,
tld-2276,University of Georgia,US,162,70,4,240.0,60.0,1.0,1.0,declared,0.6188285801901258,1.0,,distance,0,,0,,0,False,,,
tld-235,Metropolitan Tulsa Transit Authority,US,678,26275,23,60.0,60.0,0.6570504281636537,0.8287018142692836,declared,0.8370867806923162,1.0,0.7953638861803032,distance,4617,0.030322720381199913,0,,0,False,0.6296851574212894,,
tld-319,Autoridad de Transporte Integrado,US,1844,46719,25,60.0,60.0,1.0,1.0,declared,0.8527246992215145,1.0,1.0,distance,0,,0,,1,True,8.563306051587302,11.201831501831501,False
tld-3363,"Dopravný podnik Bratislava, a.s.",SK,8799,144219,25,60.0,15.0,0.9324152850872631,0.9295386918570483,not_declared,,,,,0,,0,,1,True,0.0,0.0,False
tld-3364,Roosevelt Island Operating Corporation Tramway,US,149,2809,7,60.0,60.0,1.0,1.0,declared,0.9072356215213359,1.0,1.0,distance,0,,0,,0,False,0.0,,
tld-3368,Transport of Rockland,US,367,3609,15,300.0,60.0,1.0,1.0,declared,0.007424475166410651,1.0,1.0,distance,0,,0,,0,False,10.568181818181818,,
tld-3390,Jefferson Parish Transit,US,558,26141,140,33.0,1.0,0.010558127080065796,0.11588449005580734,declared,0.9118693584029365,1.0,0.030436211287275118,distance,23605,0.12501588646473205,0,,0,False,0.4542857142857143,,
tld-395,Wichita Transit,US,594,20794,201,50.0,1.0,0.01447532942194864,0.16041705629324854,declared,0.8512249859734431,1.0,0.013676809842908932,distance,17957,0.4221751963022777,0,,0,False,,,
tld-4056,"Strætó BS, Reykjanesbær, Akureyri",IS,2764,65322,40,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,6.155875626796466,,
tld-4129,Gary Public Transportation Corporation,US,188,4111,13,120.0,60.0,1.0,1.0,declared,0.43745789355490683,1.0,1.0,distance,0,,0,,0,False,5.0,,
tld-4131,Clarksville Transit,US,168,13185,34,30.0,5.0,0.2844899507015548,0.27162435407773533,declared,0.8180933123642627,0.5117332235487855,0.2182350787257415,distance,8491,0.062183488399481804,1072,0.05223880597014925,0,False,0.0,,
tld-4134,Freedom Transit,US,72,1322,261,103.0,1.0,0.039334341906202726,0.2582496413199426,declared,0.7560975609756098,1.0,0.018975332068311195,distance,1034,1.0,0,,0,False,6.0000000000000036,,
tld-4135,High Point Transit,US,336,4243,5,60.0,60.0,1.0,1.0,declared,0.8714013799666904,1.0,1.0,distance,0,,0,,0,False,0.0,,
tld-4136,Madison County Transit,US,927,20878,21,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.3448275862068966,,
tld-4273,Flint Hills Area Transportation Agency,US,155,2146,17,120.0,5.0,0.9827586206896551,0.9845961698584513,declared,0.4916736053288926,0.9762489762489762,0.9932260795935648,distance,0,,0,,0,False,0.0,,
tld-4298,Capital Area Transit,US,598,23977,53,59.0,1.0,0.3658089001960212,0.6380467955239064,declared,0.7986164801627671,1.0,0.5467746866401711,distance,8877,0.04539822011940971,0,,0,False,3.8909985935302394,,
tld-4315,Vamus Transportes do Algarve,PT,656,20465,336,60.0,1.0,0.15274859516247252,0.288277625224884,declared,0.7955686014581953,0.9703566465956461,0.11300880742680314,distance,14905,0.5014424689701442,113,0.34513274336283184,0,False,0.0,,
tld-4316,A Onda - Mobilidade Urbana,PT,212,6130,180,61.0,1.0,0.0936378466557912,0.3133081046988332,declared,0.7100283822138127,0.9222403480152257,0.06462358427714857,distance,4212,0.9085944919278253,143,0.23776223776223776,0,False,2.4413654618473895,,
tld-4317,Vai e Vem - Circuito Urbano,PT,425,11640,7,60.0,30.0,0.7960481099656357,0.8890178201409035,declared,0.6237878159966846,0.9165014320334876,0.8724422003720436,distance,960,0.11041666666666666,379,0.002638522427440633,0,False,0.0,,
tld-4318,Apanha-me! - Transportes Urbanos,PT,80,1977,8,60.0,30.0,0.7673242286292362,0.8410306271268838,declared,0.8760330578512396,1.0,0.818534961154273,distance,327,0.07339449541284404,0,,0,False,0.0,,
tld-4319,Circuito Olhão,PT,75,1779,8,90.0,30.0,0.8650927487352446,0.9056094929881338,declared,0.6089536138079827,0.9586206896551724,0.8715677590788308,distance,145,0.013793103448275862,30,0.0,0,False,0.0,,
tld-4320,GIRO - Transportes Urbanos,PT,287,8246,11,90.0,30.0,0.511520737327189,0.5713113793507559,declared,0.738778858549162,0.7043517272319426,0.524270304568528,distance,2999,0.06335445148382794,633,0.0,0,False,0.11538461538461539,,
tld-4321,Próximo - Transportes Urbanos de Faro,PT,332,7717,12,60.0,30.0,0.5264999352079823,0.5500062119517952,declared,0.7793514722325755,0.6272522522522522,0.5281364578351666,distance,2960,0.10135135135135136,650,0.004615384615384616,0,False,0.5428905206942594,,
tld-4327,LAX Flyaway,US,208,1664,6,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
tld-4385,Housatonic Area Regional Transit,US,364,164,11,180.0,60.0,1.0,1.0,declared,0.8208706336668422,1.0,,stopcount,0,,0,,0,False,,,
tld-4459,Eastern Panhandle Transit Authority,US,117,1187,24,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tld-4462,Harvard University,US,135,1183,8,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tld-4465,Mercy College,US,114,96,23,2400.0,120.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tld-4469,North Fork Area Transit,US,96,1488,7,60.0,30.0,0.7258064516129032,0.5211267605633803,declared,0.19318181818181818,0.5211267605633803,,stopcount,0,,720,0.5,0,False,0.0,,
tld-4470,Ozark Regional Transit,US,278,24,2,900.0,,1.0,1.0,declared,0.8447774889126778,1.0,,distance,0,,0,,0,False,,,
tld-4472,University of Chicago,US,480,524,5,60.0,60.0,1.0,1.0,declared,0.8278991596638655,1.0,1.0,distance,0,,0,,0,False,,,
tld-4473,University of Connecticut (UCONN / WRTD),US,251,5805,16,60.0,60.0,1.0,1.0,declared,0.025624599615631006,1.0,,distance,0,,0,,0,False,,,
tld-4477,"Lietuvos transporto saugos administracija, Lazdijų r. sav., Utenos r. sav., Šalčininkų rajono savivaldybės administracija, Širvintų r. sav., Šiaulių r. sav., Jurbarko r. sav., Alytaus r. sav., Vilniaus r. sav., Ignalinos r. sav., Neringos sav., Akcinė bendrovė ""SMILTYNĖS PERKĖLA"", UAB ""Joniškio autobusų parkas"", Rokiškio r. sav., Uždaroji akcinė bendrovė ""UKMERGĖS AUTOBUSŲ PARKAS"", Anykščių r. sav., Kaišiadorių r. sav., Kauno m. sav., Marijampolės savivaldybės administracija, Mažeikių r. sav., Molėtų r. sav., Pakruojo r. sav., Biržų r. sav., Jonavos r. sav., Klaipėdos r. sav., Kretingos r. sav., Kupiškio r. sav., Šiaulių m. sav., Šilutės r. sav., Kelmės r. sav., Plungės r. sav., Švenčionių r. sav., Ukmergės r. sav., Varėnos r. sav., Zarasų r. sav., Vilniaus m. sav., Akmenės r. sav., Alytaus m. sav., Pasvalio r. sav., Uždaroji akcinė bendrovė Kuršėnų autobusų parkas, UŽDAROJI AKCINĖ BENDROVĖ ""EMTRA"", Uždaroji akcinė bendrovė Širvintų autobusų parkas",LT,19476,399133,43,120.0,60.0,0.9999724402642728,0.9999835147884123,not_declared,,,,,0,,0,,0,False,,,
tld-4506,Martin County Public Transit,US,152,1687,35,180.0,30.0,0.8778897451096621,0.9439912996193583,declared,0.05600870038064165,1.0,0.0,distance,103,1.0,0,,0,False,1.1111111111111112,,
tld-4534,Ashbourne Connect,IE,86,533,13,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.333333333333334,,
tld-4548,River Valley Transit,US,467,18843,44,1.0,1.0,0.1419625325054397,0.45183842568617294,declared,0.8859140341791818,1.0,0.3812474425673701,distance,10568,0.017884178652535956,0,,0,False,4.4970344009489915,,
tld-4551,Area Transit Authority,US,255,1986,279,142.5,1.0,0.07754279959718026,0.4323962516733601,declared,0.5841142347166444,1.0,0.02826585179526356,distance,1272,0.8679245283018868,0,,0,False,0.0,,
tld-4553,County of Lackawanna Transit System,US,419,19768,231,25.0,1.0,0.07193443949817888,0.2440184277009957,declared,0.8681824936840541,1.0,0.12923656282095172,distance,15261,0.1791494659589804,0,,0,False,7.083333333333334,,
tld-4555,Luzerne County Transportation Authority,US,508,11161,27,60.0,1.0,0.6184033688737568,0.8068386322735452,declared,0.7976690376210472,1.0,0.7578427159432746,distance,2254,0.03149955634427684,0,,0,False,0.0,,
tld-461,SunLine Transit Agency,US,494,15056,270,80.0,1.0,0.0219845908607864,0.12636655948553055,declared,0.8947266881028939,0.9993891264508247,0.023646948896715304,distance,13584,0.16725559481743227,1,1.0,0,False,11.47566988210075,,
tld-4659,Butler Transit Authority,US,55,2060,149,53.0,1.0,0.2058252427184466,0.440661938534279,declared,0.5631205673758866,1.0,0.006717044500419815,distance,1183,1.0,0,,0,False,,,
tld-4661,Indiana County Transit Authority,US,154,3214,244,60.0,1.0,0.12103298070939639,0.42191211401425177,declared,0.5914489311163895,1.0,0.022590361445783132,distance,1947,0.9948638931689779,0,,0,False,,,
tld-4665,Hazleton Public Transit,US,138,1196,109,213.0,1.0,0.2842809364548495,0.6529235382308846,declared,0.35007496251874065,1.0,0.008565310492505354,distance,463,1.0,0,,0,False,,,
tld-4668,Cooperative Alliance For Seacoast Transportation,US,281,38,4,60.0,60.0,1.0,1.0,declared,0.8428057553956835,1.0,1.0,distance,0,,0,,0,False,,,
tld-4669,Altoona Metro Transit,US,323,8610,167,42.0,1.0,0.007549361207897794,0.16668532407925668,declared,0.8399193999776111,1.0,0.007863521258163402,distance,7444,0.9951638903815153,0,,0,False,0.20370370370370494,,
tld-4671,Cambria County Transit Authority,US,560,7575,281,73.0,1.0,0.15775577557755777,0.3851259987707437,declared,0.6313460356484327,1.0,0.026090342679127725,distance,5002,0.3012794882047181,0,,0,False,2.3412979351032455,,
tld-4674,Crawford Area Transportation Authority,US,199,3583,28,60.0,1.0,0.505442366731789,0.7310946589106293,declared,0.7046536224219989,1.0,0.6183864915572233,distance,1017,0.018682399213372666,0,,0,False,,,
tld-4683,Orillia Transit,CA,198,3944,6,60.0,60.0,1.0,1.0,declared,0.8208363903154806,1.0,1.0,distance,0,,0,,0,False,0.0,,
tld-4688,Schuylkill Transportation System,US,115,2571,202,33.0,1.0,0.023337222870478413,0.21779597915115415,declared,0.7948622486969471,1.0,0.01592505854800937,distance,2101,1.0,0,,0,False,,,
tld-4690,Regional Municipality of Wood Buffalo Transit,CA,476,8779,126,53.0,1.0,0.064699851919353,0.2894107866569677,declared,0.2791229346357685,0.37235116044399597,0.07520476545048399,distance,2484,0.04508856682769726,4015,0.13599003735990037,0,False,0.0,,
tld-4700,North Bay Transit,CA,216,6619,6,60.0,60.0,1.0,1.0,declared,0.809369548965861,1.0,1.0,distance,0,,0,,0,False,0.0,,
tld-4708,Yellowknife Transit,CA,95,1542,8,60.0,60.0,1.0,1.0,declared,0.4929503916449086,1.0,1.0,distance,0,,0,,0,False,6.298701298701299,,
tld-4728,Lexpress,US,95,71,3,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
tld-4732,Lindsay Transit,CA,60,2445,4,60.0,60.0,1.0,1.0,declared,0.8360655737704918,1.0,1.0,distance,0,,0,,0,False,,,
tld-4738,Sarnia Transit,CA,287,6914,8,60.0,60.0,1.0,1.0,declared,0.7977873386601106,1.0,1.0,distance,0,,0,,0,False,0.0,,
